585261.375	1137417
585294.1875	1137390
585327.1875	1137364
585359.875	1137339
585392.8125	1137315
585425.875	1137290
585458.8125	1137266
585492	1137243
585525.8125	1137220
585560.375	1137197
585595.375	1137173
585631.125	1137151
585667.8125	1137129
585705.8125	1137108
585744.125	1137086
585782.6875	1137067
585822.375	1137049
585862.3125	1137032
585902.8125	1137016
585944.375	1137001
585986.5	1136986
586029.125	1136972
586072	1136958
586114.1875	1136945
586156.625	1136933
586199.1875	1136920
586241.875	1136907
586285.125	1136895
586327.875	1136884
586370.375	1136873
586413.8125	1136862
586456.8125	1136852
586499.3125	1136843
586541.875	1136835
586585.3125	1136826
586628.375	1136818
586670.5	1136811
586712.625	1136804
586755	1136797
586797.375	1136792
586839.875	1136786
586882.375	1136782
586924.8125	1136777
586967.375	1136773
587010	1136770
587053.5	1136767
587096.625	1136765
587139.8125	1136765
587182.625	1136765
587225.375	1136765
587268.375	1136766
587312.125	1136767
587356.3125	1136769
587401.375	1136772
587445.6875	1136775
587489.8125	1136780
587533.125	1136786
587576.3125	1136792
587619.375	1136801
587663.375	1136810
587706.125	1136821
587748.625	1136835
587790.625	1136849
587831.875	1136865
587872.3125	1136882
587912.8125	1136901
587953.125	1136922
587993.8125	1136943
588034.625	1136965
588073.875	1136987
588113.375	1137011
588153.1875	1137035
588191.625	1137059
588230.6875	1137084
588270.1875	1137111
588308.3125	1137138
588344.875	1137167
588379.8125	1137197
588414.625	1137227
588449.875	1137258
588485.1875	1137289
588520.375	1137319
588554.8125	1137346
588588.8125	1137373
588623.125	1137398
588658.875	1137423
588694.8125	1137446
588730.3125	1137468
588765.8125	1137489
588801	1137510
588836.875	1137531
588873.1875	1137551
588909.1875	1137570
588945.375	1137590
588981.375	1137610
589017.875	1137630
589054.8125	1137649
589091.125	1137669
589127.3125	1137688
589163.125	1137707
589198.875	1137726
589234.3125	1137744
589269.625	1137762
589305.3125	1137780
589341.125	1137798
589376.3125	1137814
589410.875	1137830
589445.6875	1137846
589480.625	1137861
589516.375	1137874
589552.3125	1137887
589588.625	1137901
589625.1875	1137913
589660.6875	1137925
589696.625	1137937
589732.8125	1137948
589769.6875	1137958
589806.1875	1137969
589843.1875	1137978
589880.125	1137988
589917.125	1137997
589954.125	1138006
589991	1138015
590028.125	1138024
590065.3125	1138032
590102.375	1138040
590140.3125	1138047
590178.1875	1138053
590215.3125	1138060
590252	1138065
590288.8125	1138070
590326.375	1138075
590364.125	1138079
590402	1138083
590440.3125	1138086
590478.625	1138088
590517.3125	1138090
590555.875	1138092
590594.375	1138093
590633.5	1138094
590673.625	1138095
590714	1138095
590753.375	1138096
590792.6875	1138096
590831.875	1138097
590871.125	1138097
590910.1875	1138096
590949.3125	1138097
590988.625	1138096
591027.375	1138097
591066.625	1138097
591106.3125	1138097
591145.875	1138097
591186.1875	1138098
591226.375	1138098
591266.625	1138098
591307.125	1138098
591348	1138098
582279.625	1142753
582290.375	1142716
582301.375	1142678
582312.625	1142642
582323.875	1142605
582334.875	1142567
582345.8125	1142529
582357	1142491
582368.375	1142453
582380	1142416
582391.5	1142378
582403.125	1142340
582414.6875	1142302
582426.375	1142264
582438.1875	1142226
582449.875	1142188
582461.6875	1142151
582473.5	1142113
582485.3125	1142075
582497.125	1142037
582509.375	1142000
582521.875	1141962
582534.375	1141924
582547.125	1141887
582559.875	1141848
582573.1875	1141810
582586.625	1141773
582600.375	1141735
582614.5	1141698
582628.8125	1141661
582643.3125	1141624
582658.1875	1141587
582673.375	1141552
582688.8125	1141516
582704.625	1141480
582720.625	1141443
582736.875	1141407
582753.3125	1141371
582769.8125	1141334
582786.3125	1141298
582803	1141261
582819.8125	1141224
582836.875	1141187
582854.375	1141151
582872.3125	1141114
582890.1875	1141078
582908.125	1141041
582925.875	1141005
582943.3125	1140968
582959.875	1140930
582976.5	1140893
582993.125	1140858
583009.8125	1140822
583025.875	1140787
583042.125	1140752
583058.125	1140718
583074.1875	1140684
583090.125	1140649
583105.625	1140615
583120.5	1140580
583135.3125	1140546
583150.125	1140512
583165.125	1140479
583179.875	1140445
583194.375	1140411
583209.3125	1140378
583224	1140344
583238.6875	1140310
583253.3125	1140277
583267.875	1140243
583283.125	1140211
583298.3125	1140178
583313.6875	1140145
583329.3125	1140112
583345.125	1140079
583361.375	1140046
583378.3125	1140013
583395.1875	1139979
583412	1139944
583428.875	1139910
583446	1139875
583463.1875	1139841
583480.375	1139806
583497.8125	1139770
583515.1875	1139734
583533.125	1139698
583550.8125	1139661
583569.125	1139625
583587.6875	1139589
583606.625	1139552
583625.625	1139515
583645.1875	1139479
583664.875	1139442
583685.125	1139405
583705.6875	1139369
583726.6875	1139333
583748.125	1139298
583769.8125	1139262
583791.8125	1139227
583814.375	1139193
583837.1875	1139159
583860.3125	1139124
583883.375	1139090
583906.8125	1139056
583930.125	1139021
583953.625	1138987
583976.875	1138952
584000.1875	1138918
584023.625	1138884
584046.8125	1138849
584070.3125	1138814
584093.375	1138779
584116.875	1138745
584140.3125	1138711
584163.625	1138676
584186.8125	1138643
584210.1875	1138608
584233.375	1138574
584256.6875	1138541
584279.625	1138508
584302.5	1138474
584325.3125	1138441
584348.1875	1138409
584371	1138377
584394.125	1138345
584417.3125	1138314
584441	1138283
584464.8125	1138253
584488.875	1138224
584513.375	1138195
584538.375	1138165
584563.625	1138136
584589.3125	1138106
584615.3125	1138076
584641.625	1138046
584668.375	1138017
584695.625	1137987
584723.3125	1137956
584751.375	1137925
584779.8125	1137894
584808.625	1137864
584837.8125	1137834
584867.375	1137804
584897.125	1137776
584927.3125	1137747
584957.8125	1137719
584988.625	1137690
585019.6875	1137661
585050.8125	1137632
585082.3125	1137604
585114.125	1137576
585145.875	1137548
585177.8125	1137521
585210.125	1137494
585242.625	1137467
585275.3125	1137440
585307.875	1137414
585340.8125	1137388
585373.625	1137363
585406.375	1137339
585439.5	1137315
585472.625	1137292
585506.125	1137269
585539.875	1137246
585574.5	1137223
585609.625	1137201
585645.3125	1137179
585681.875	1137158
585719.375	1137137
585757.375	1137117
585795.8125	1137098
585834.875	1137080
585874.375	1137063
585914.375	1137048
585955.3125	1137033
585996.625	1137018
586038.625	1137004
586080.625	1136990
586122.5	1136977
586164.5	1136964
586206.875	1136952
586249.125	1136940
586291.8125	1136927
586334.125	1136916
586376.375	1136905
586419.3125	1136895
586461.8125	1136885
586504.125	1136876
586546.375	1136868
586589.1875	1136859
586631.875	1136851
586674	1136844
586715.875	1136837
586758	1136831
586800.125	1136826
586842.3125	1136821
586884.5	1136816
586926.8125	1136812
586969	1136808
587011.625	1136805
587054.3125	1136803
587097	1136801
587139.6875	1136801
587182.1875	1136800
587224.875	1136801
587267.625	1136802
587310.6875	1136803
587354.3125	1136806
587398.3125	1136809
587442.125	1136813
587485.375	1136817
587528.375	1136823
587570.8125	1136831
587613.375	1136839
587656.125	1136849
587698.125	1136860
587739.625	1136873
587780.8125	1136887
587821.3125	1136903
587861.125	1136920
587900.875	1136939
587940.6875	1136958
587980.8125	1136978
588021.125	1136999
588060.375	1137021
588099.625	1137044
588138.875	1137067
588177.3125	1137091
588215.8125	1137115
588254.375	1137141
588292	1137167
588328.375	1137195
588363.375	1137224
588398.375	1137253
588433.875	1137282
588469.625	1137311
588505.375	1137339
588540.5	1137366
588575.1875	1137392
588610.1875	1137417
588646.3125	1137441
588682.3125	1137464
588718.3125	1137486
588754	1137507
588789.625	1137528
588825.625	1137549
588861.875	1137569
588898.125	1137589
588934.125	1137609
588970.1875	1137628
589006.625	1137648
589043.3125	1137668
589079.8125	1137687
589115.875	1137706
589152.125	1137725
589187.875	1137744
589223.375	1137762
589259	1137781
589294.6875	1137798
589330.875	1137816
589366.3125	1137833
589401.375	1137849
589436.625	1137864
589472.125	1137879
589508	1137893
589544.125	1137907
589580.625	1137920
589617.3125	1137933
589653.1875	1137946
589689.375	1137957
589725.8125	1137969
589762.6875	1137980
589799.625	1137991
589836.6875	1138001
589873.8125	1138011
589910.875	1138021
589947.875	1138030
589985.125	1138039
590022.3125	1138048
590059.625	1138056
590097.125	1138064
590135.125	1138072
590173.125	1138078
590210.625	1138085
590247.8125	1138091
590285.125	1138096
590322.875	1138101
590360.875	1138106
590399.3125	1138109
590437.6875	1138113
590476.375	1138115
590515.375	1138118
590554.1875	1138120
590593.125	1138122
590632.375	1138123
590672.3125	1138124
590712.625	1138125
590752.375	1138126
590791.8125	1138127
590831.125	1138127
590870.625	1138128
590909.875	1138128
590949.125	1138128
590988.5	1138129
591027.625	1138129
591066.875	1138130
591106.625	1138130
591146.375	1138131
591186.375	1138131
591226.6875	1138132
591266.875	1138132
591307.375	1138132
591348	1138132
582308.6875	1142761
582319.5	1142724
582330.625	1142687
582341.875	1142650
582353.1875	1142613
582364.3125	1142575
582375.1875	1142537
582386.3125	1142500
582397.8125	1142462
582409.3125	1142425
582421	1142387
582432.625	1142349
582444.3125	1142311
582456	1142274
582467.875	1142236
582479.625	1142198
582491.5	1142160
582503.375	1142123
582515.375	1142085
582527.375	1142047
582539.875	1142010
582552.625	1141973
582565.3125	1141935
582578.3125	1141898
582591.125	1141860
582604.625	1141822
582618.3125	1141785
582632.125	1141747
582646.375	1141710
582660.8125	1141673
582675.625	1141637
582690.625	1141601
582706.125	1141565
582721.6875	1141529
582737.625	1141493
582753.625	1141457
582769.875	1141421
582786.375	1141385
582802.8125	1141348
582819.5	1141312
582836.125	1141275
582852.875	1141238
582870	1141202
582887.5	1141166
582905.1875	1141129
582922.875	1141093
582940.625	1141056
582958	1141019
582975.125	1140983
582991.625	1140945
583008	1140908
583024.8125	1140873
583041.1875	1140837
583057.625	1140802
583073.625	1140767
583089.625	1140732
583105.6875	1140698
583121.625	1140664
583136.875	1140629
583152	1140594
583166.8125	1140560
583181.875	1140526
583196.875	1140493
583211.625	1140459
583226.3125	1140425
583241.125	1140391
583255.875	1140357
583270.625	1140324
583285.1875	1140290
583300	1140257
583315.125	1140224
583330.5	1140191
583346.125	1140158
583361.625	1140125
583377.3125	1140091
583393.625	1140058
583410.3125	1140025
583426.875	1139991
583443.375	1139957
583460	1139922
583476.875	1139887
583493.8125	1139852
583511.125	1139817
583528.125	1139782
583545.5	1139746
583563	1139710
583580.8125	1139673
583598.6875	1139637
583617.1875	1139601
583635.8125	1139564
583654.625	1139527
583673.8125	1139491
583693.375	1139454
583713.3125	1139418
583733.5	1139382
583754.375	1139346
583775.375	1139311
583796.625	1139275
583818.375	1139240
583840.8125	1139206
583863.125	1139172
583885.6875	1139138
583908.625	1139103
583931.375	1139069
583954.5	1139035
583977.375	1139000
584000.3125	1138966
584023.375	1138932
584046.375	1138897
584069.625	1138863
584092.3125	1138828
584115.375	1138794
584138.625	1138760
584161.8125	1138725
584184.6875	1138691
584207.8125	1138657
584230.8125	1138623
584253.8125	1138589
584276.8125	1138556
584299.6875	1138523
584322.375	1138489
584345.125	1138456
584368	1138424
584390.875	1138393
584413.875	1138361
584437.3125	1138330
584460.8125	1138300
584484.6875	1138270
584508.6875	1138240
584533.3125	1138211
584558	1138182
584583.125	1138152
584608.625	1138123
584634.375	1138093
584660.625	1138063
584687.3125	1138034
584714.3125	1138004
584741.6875	1137974
584769.5	1137943
584797.625	1137912
584826.1875	1137882
584855.125	1137853
584884.375	1137824
584913.875	1137795
584943.8125	1137767
584974.125	1137739
585004.625	1137710
585035.3125	1137682
585066.3125	1137653
585097.375	1137626
585128.875	1137598
585160.5	1137570
585192.3125	1137544
585224.3125	1137517
585256.625	1137490
585289.125	1137464
585321.6875	1137437
585354.375	1137412
585387.125	1137388
585420	1137364
585452.875	1137340
585486.375	1137317
585519.8125	1137295
585553.8125	1137273
585588.3125	1137250
585623.5	1137228
585659	1137207
585695.5	1137187
585732.625	1137166
585770.3125	1137146
585808.3125	1137128
585847.125	1137111
585886.125	1137094
585925.6875	1137079
585965.875	1137064
586006.8125	1137050
586047.8125	1137035
586089.375	1137022
586130.6875	1137008
586172.375	1136996
586214.3125	1136983
586256.1875	1136971
586298.375	1136959
586340.375	1136948
586382.375	1136938
586424.6875	1136927
586466.875	1136918
586508.875	1136909
586550.8125	1136901
586593.125	1136892
586635.625	1136884
586677.375	1136877
586719.1875	1136871
586760.875	1136865
586802.6875	1136860
586844.625	1136855
586886.5	1136850
586928.625	1136846
586970.6875	1136843
587012.6875	1136840
587055	1136838
587097.375	1136837
587139.375	1136836
587181.875	1136836
587224	1136836
587266.625	1136838
587309.125	1136839
587352.125	1136842
587395.3125	1136845
587438.375	1136849
587481.125	1136854
587523.625	1136861
587565.5	1136868
587607.125	1136877
587649	1136887
587690.125	1136898
587730.875	1136911
587771.3125	1136925
587811.125	1136940
587850.3125	1136957
587889.625	1136975
587928.8125	1136994
587968.375	1137013
588008.125	1137033
588047.3125	1137054
588086.1875	1137076
588125.125	1137098
588163.125	1137121
588201.1875	1137146
588239.375	1137170
588276.625	1137196
588312.6875	1137223
588347.875	1137250
588383	1137278
588418.6875	1137306
588454.6875	1137333
588490.875	1137360
588526.625	1137386
588561.6875	1137411
588597.375	1137436
588633.625	1137459
588670	1137482
588706.3125	1137504
588742.3125	1137526
588778	1137546
588814.1875	1137567
588850.625	1137587
588886.6875	1137607
588922.8125	1137627
588958.875	1137647
588995.3125	1137667
589031.875	1137687
589068.375	1137706
589104.8125	1137725
589141	1137744
589176.875	1137762
589212.6875	1137781
589248.3125	1137799
589284.375	1137817
589320.625	1137834
589356.5	1137851
589391.8125	1137868
589427.375	1137883
589463.3125	1137898
